0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.001806019853774764,0.12768202349267402,0.09191573910554236,0.17655538357971637,0.16761327045611987,0.1340258180169516,0.06237164124574377,0.06006623604196759,0.05868459070605353,0.039366964225279015,0.021315305520432724,0.038255193395466555,0.028493155715969613,0.005799046676508025,0.033790881700991815,0.04894544458587688,0.025819410972060256,0.02089571812202895
0.003850667955190645,0.12954121341175454,0.09336557976028997,0.17655538357971637,0.16625965234900952,0.13309807871567336,0.057954761191925455,0.05714649813074881,0.04772906466950501,0.03670117641699719,0.013215262834327036,0.032706801330170295,0.02462923463086333,0.012062394338335117,0.036095535258337585,0.04701090608001863,0.0227487389096504,0.018048653141383517
0.001806019853774764,0.12954121341175454,0.09336557976028997,0.17796724410506826,0.16625965234900952,0.13263346481677551,0.057954761191925455,0.05418727107829463,0.054024180033833094,0.03670117641699719,0.018905014331161235,0.032706801330170295,0.028493155715969613,0.008937960129186127,0.033790881700991815,0.046525365327569394,0.021437425568232905,0.016632089291606977
0.0022070703018496093,0.12954121341175454,0.09336557976028997,0.1751224204924223,0.16558125788149874,0.13077669210836904,0.057954761191925455,0.05124807143325445,0.052849438712902104,0.03129013986916616,0.019707337850913033,0.032706801330170295,0.026577797551568194,0.008937960129186127,0.032649675011872034,0.04508062826331163,0.01925618687767124,0.015220130913570483
0.00020516056824830805,0.12768202349267402,0.09408494549342272,0.17655538357971637,0.16761327045611987,0.1312432955902896,0.057954761191925455,0.05124807143325445,0.055582032865210386,0.03129013986916616,0.022120931930783145,0.027228400310659567,0.028493155715969613,0.005799046676508025,0.031511459243080804,0.044123005954546775,0.01839077081866294,0.013812748158067009
0.001806019853774764,0.12768202349267402,0.09191573910554236,0.1751224204924223,0.16353969304870075,0.12937386620435765,0.057954761191925455,0.05124807143325445,0.055192206868728465,0.03129013986916616,0.02051594982731825,0.032706801330170295,0.028493155715969613,0.005799046676508025,0.031511459243080804,0.04556455558620522,0.018826617622170597,0.013812748158067009
0.001806019853774764,0.12581484025634185,0.09118523102599915,0.17368471365915977,0.16217329851008513,0.12656128130794,0.057954761191925455,0.05124807143325445,0.052457151074988294,0.03129013986916616,0.018905014331161235,0.032706801330170295,0.026577797551568194,0.008937960129186127,0.032649675011872034,0.04556455558620522,0.018826617622170597,0.013812748158067009
0.003850667955190645,0.12393959467365558,0.08972808097793983,0.17079494239099816,0.15942754439405074,0.12278034314853276,0.053582349998249235,0.05124807143325445,0.05088802824449692,0.02860969517520348,0.018905014331161235,0.027228400310659567,0.026577797551568194,0.008937960129186127,0.033790881700991815,0.04556455558620522,0.01839077081866294,0.013812748158067009
0.001806019853774764,0.12205621681744595,0.08826602541893773,0.16934281398240905,0.16011561209699973,0.12373036270652893,0.053582349998249235,0.05124807143325445,0.055582032865210386,0.03129013986916616,0.021315305520432724,0.027228400310659567,0.028493155715969613,0.005799046676508025,0.032649675011872034,0.044601553163513566,0.017955360981337536,0.012409911465143161
0.001806019853774764,0.12205621681744595,0.08826602541893773,0.16934281398240905,0.16011561209699973,0.12420459430709002,0.057954761191925455,0.05124807143325445,0.05441150357049192,0.03129013986916616,0.019707337850913033,0.027228400310659567,0.028493155715969613,0.005799046676508025,0.032649675011872034,0.044601553163513566,0.017527075840125313,0.012409911465143161
