0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0671485377181073,0.01800489178964794,0.01417983392784619,0.020013006998264436,0.017413476363038357,0.007696941833846216,0.03243687660045601,0.02853543374933073,0.010085412096395881,0.020666215677213568,0.011576966309375145,0.016607451843883854,0.006815996826347496,0.003411785505891265,0.002454914145243182,0.008257718792371603,0.012790673916660278,0.012409911465143161
0.0671485377181073,0.020396743986686474,0.015051920520472774,0.020013006998264436,0.01836739706234537,0.007696941833846216,0.03243687660045601,0.025764275279281632,0.010085412096395881,0.020666215677213568,0.011576966309375145,0.016607451843883854,0.008845954317407072,0.003411785505891265,0.002454914145243182,0.008257718792371603,0.013220933919139062,0.012409911465143161
0.0671485377181073,0.01800489178964794,0.015051920520472774,0.020013006998264436,0.017413476363038357,0.00707668559773212,0.03243687660045601,0.025764275279281632,0.007481507475804832,0.020666215677213568,0.009932466201066673,0.016607451843883854,0.006815996826347496,0.0003389770018800093,0.002454914145243182,0.009531489502596018,0.012360839755333192,0.012409911465143161
0.06886503816368175,0.020396743986686474,0.015051920520472774,0.020013006998264436,0.017413476363038357,0.00707668559773212,0.03243687660045601,0.025764275279281632,0.010513952767010771,0.020666215677213568,0.011576966309375145,0.016607451843883854,0.008845954317407072,0.003411785505891265,0.003516906905172412,0.008681452416201899,0.01193803367314267,0.012409911465143161
0.07057478103271733,0.020396743986686474,0.015051920520472774,0.020013006998264436,0.017413476363038357,0.006455542249031567,0.03243687660045601,0.025764275279281632,0.009219177427953276,0.015511877347059095,0.010751522402161146,0.016607451843883854,0.006815996826347496,0.0003389770018800093,0.002454914145243182,0.008681452416201899,0.01193803367314267,0.011011591560372756
0.07057478103271733,0.020396743986686474,0.015051920520472774,0.020013006998264436,0.017413476363038357,0.00707668559773212,0.028312792823433703,0.025764275279281632,0.008785411315937764,0.018050351144597625,0.011576966309375145,0.016607451843883854,0.006815996826347496,0.003411785505891265,0.003516906905172412,0.00995398275453728,0.01065891193883774,0.011011591560372756
0.06886503816368175,0.020396743986686474,0.015051920520472774,0.022059627795594616,0.017413476363038357,0.007696941833846216,0.03243687660045601,0.025764275279281632,0.010085412096395881,0.020666215677213568,0.011576966309375145,0.016607451843883854,0.006815996826347496,0.003411785505891265,0.003516906905172412,0.00995398275453728,0.011509042151125758,0.011011591560372756
0.06886503816368175,0.01800489178964794,0.015051920520472774,0.020013006998264436,0.017413476363038357,0.00707668559773212,0.03243687660045601,0.025764275279281632,0.008785411315937764,0.020666215677213568,0.010751522402161146,0.016607451843883854,0.006815996826347496,0.0003389770018800093,0.003516906905172412,0.00995398275453728,0.011509042151125758,0.011011591560372756
0.06886503816368175,0.01800489178964794,0.01417983392784619,0.020013006998264436,0.017413476363038357,0.006455542249031567,0.03243687660045601,0.02853543374933073,0.008785411315937764,0.020666215677213568,0.010751522402161146,0.016607451843883854,0.006815996826347496,0.0003389770018800093,0.002454914145243182,0.009531489502596018,0.012360839755333192,0.012409911465143161
0.0671485377181073,0.01800489178964794,0.01417983392784619,0.020013006998264436,0.016457455779369058,0.0052194892634944865,0.03243687660045601,0.02853543374933073,0.006177646146244212,0.020666215677213568,0.009103887752342684,0.016607451843883854,0.006815996826347496,0.0003389770018800093,0.002454914145243182,0.00995398275453728,0.012790673916660278,0.011011591560372756
